adult,id,original_language,overview,popularity,release_date,title,vote_average,genres,weighted_rating,genres_text,release_year,content
False,7485,en,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.",0.0142618175403151,2007-03-22,Shooter,0.7777049180327869,"['Drama', 'Action', 'Thriller']",0.5909584842067095,Drama Action Thriller,2007.0,"A drama, action, thriller movie.If you like drama, action, thriller movies watch this. Shooter is a drama, action and thriller film. A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world."
False,877703,en,"The wolves are howling once again, as a terrifying ancient evil emerges in Beacon Hills. Scott McCall, no longer a teenager yet still an Alpha, must gather new allies and reunite trusted friends to fight back against this powerful and deadly enemy.",0.0086987307824417,2023-01-18,Teen Wolf: The Movie,0.8161748633879781,"['Action', 'Fantasy', 'TV Movie']",0.6040932441411946,Action Fantasy TV Movie,2023.0,"A action, fantasy, tv movie movie.If you like action, fantasy, tv movie movies watch this. Teen Wolf: The Movie is a action, fantasy and tv movie film. The wolves are howling once again, as a terrifying ancient evil emerges in Beacon Hills. Scott McCall, no longer a teenager yet still an Alpha, must gather new allies and reunite trusted friends to fight back against this powerful and deadly enemy."
False,118340,en,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",0.0073687149258669,2014-07-30,Guardians of the Galaxy,0.8639344262295082,"['Action', 'Science Fiction', 'Adventure']",0.7976790135298031,Action Science Fiction Adventure,2014.0,"A action, science fiction, adventure movie.If you like action, science fiction, adventure movies watch this. Guardians of the Galaxy is a action, science fiction and adventure film. Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser."
False,341006,en,A group of eighty American workers are locked in their office and ordered by an unknown voice to participate in a twisted game.,0.0067624305584792,2016-03-17,The Belko Experiment,0.6754098360655737,"['Horror', 'Thriller', 'Action']",0.4221096564736362,Horror Thriller Action,2016.0,"A horror, thriller, action movie.If you like horror, thriller, action movies watch this. The Belko Experiment is a horror, thriller and action film. A group of eighty American workers are locked in their office and ordered by an unknown voice to participate in a twisted game."
False,1573,en,"One year after his heroics in Los Angeles, John McClane is an off-duty cop who is the wrong guy in the wrong place at the wrong time. On a snowy Christmas Eve, as he waits for his wife's plane to land at Washington Dulles International Airport, terrorists take over the air traffic control system in a plot to free a South American army general and drug smuggler being flown into the US to face drug charges. It's now up to McClane to take on the terrorists, while coping with an inept airport police chief, an uncooperative anti-terrorist squad, and the life of his wife and everyone else trapped in planes circling overhead.",0.0076420706752615,1990-07-03,Die Hard 2,0.7615300546448087,"['Action', 'Thriller']",0.5598725879251691,Action Thriller,1990.0,"A action, thriller movie.If you like action, thriller movies watch this. Die Hard 2 is a action and thriller film. One year after his heroics in Los Angeles, John McClane is an off-duty cop who is the wrong guy in the wrong place at the wrong time. On a snowy Christmas Eve, as he waits for his wife's plane to land at Washington Dulles International Airport, terrorists take over the air traffic control system in a plot to free a South American army general and drug smuggler being flown into the US to face drug charges. It's now up to McClane to take on the terrorists, while coping with an inept airport police chief, an uncooperative anti-terrorist squad, and the life of his wife and everyone else trapped in planes circling overhead."
False,13808,en,"Two successful women, sick and tired of dating and relationships, decide to keep two young men in their pool house for strictly sexual purposes.",0.0071733741551056,2008-12-02,Strictly Sexual,0.6666666666666666,"['Drama', 'Comedy', 'Romance']",0.5060198438031167,Drama Comedy Romance,2008.0,"A drama, comedy, romance movie.If you like drama, comedy, romance movies watch this. Strictly Sexual is a drama, comedy and romance film. Two successful women, sick and tired of dating and relationships, decide to keep two young men in their pool house for strictly sexual purposes."
False,343668,en,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",0.0076653659721473,2017-09-20,Kingsman: The Golden Circle,0.759016393442623,"['Action', 'Adventure', 'Comedy', 'Crime']",0.5570210215685105,Action Adventure Comedy Crime,2017.0,"A action, adventure, comedy, crime movie.If you like action, adventure, comedy, crime movies watch this. Kingsman: The Golden Circle is a action, adventure, comedy and crime film. When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world."
False,841,en,"In the year 10,191, the most precious substance in the universe is the spice Melange. The spice extends life. The spice expands consciousness. The spice is vital to space travel.  The spice exists on only one planet in the entire universe, the vast desert planet Arrakis, also known as Dune.  Its native inhabitants, the Fremen, have long held a prophecy that a man would come, a messiah who would lead them to true freedom.",0.0059672358929081,1984-12-14,Dune,0.6754098360655737,"['Action', 'Science Fiction', 'Adventure']",0.3991331289305764,Action Science Fiction Adventure,1984.0,"A action, science fiction, adventure movie.If you like action, science fiction, adventure movies watch this. Dune is a action, science fiction and adventure film. In the year 10,191, the most precious substance in the universe is the spice Melange. The spice extends life. The spice expands consciousness. The spice is vital to space travel.  The spice exists on only one planet in the entire universe, the vast desert planet Arrakis, also known as Dune.  Its native inhabitants, the Fremen, have long held a prophecy that a man would come, a messiah who would lead them to true freedom."
False,147441,en,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",0.0090496161917843,2014-12-03,Exodus: Gods and Kings,0.6426229508196721,"['Adventure', 'Drama', 'Action']",0.3266847799144163,Adventure Drama Action,2014.0,"A adventure, drama, action movie.If you like adventure, drama, action movies watch this. Exodus: Gods and Kings is a adventure, drama and action film. The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues."
False,98566,en,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",0.0051949725352089,2014-08-07,Teenage Mutant Ninja Turtles,0.644808743169399,"['Science Fiction', 'Action', 'Adventure', 'Comedy']",0.3198384079871281,Science Fiction Action Adventure Comedy,2014.0,"A science fiction, action, adventure, comedy movie.If you like science fiction, action, adventure, comedy movies watch this. Teenage Mutant Ninja Turtles is a science fiction, action, adventure and comedy film. When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home."
False,615173,ko,"A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her.",0.0074878606630642,2022-06-15,The Witch: Part 2. The Other One,0.8060109289617486,"['Action', 'Mystery', 'Thriller', 'Science Fiction']",0.5643004082183076,Action Mystery Thriller Science Fiction,2022.0,"A action, mystery, thriller, science fiction movie.If you like action, mystery, thriller, science fiction movies watch this. The Witch: Part 2. The Other One is a action, mystery, thriller and science fiction film. A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her."
False,791373,en,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",0.0127478659020794,2021-03-18,Zack Snyder's Justice League,0.8841530054644808,"['Action', 'Adventure', 'Fantasy']",0.8259774612849844,Action Adventure Fantasy,2021.0,"A action, adventure, fantasy movie.If you like action, adventure, fantasy movies watch this. Zack Snyder's Justice League is a action, adventure and fantasy film. Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions."
False,760104,en,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",0.0121966652054529,2022-03-17,X,0.7344262295081967,"['Horror', 'Thriller']",0.5058833736318973,Horror Thriller,2022.0,"A horror, thriller movie.If you like horror, thriller movies watch this. X is a horror and thriller film. In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives."
False,84892,en,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.",0.0069264682740502,2012-09-20,The Perks of Being a Wallflower,0.8526775956284153,['Drama'],0.7590480581484027,Drama,2012.0,"A drama movie.If you like drama movies watch this. The Perks of Being a Wallflower is a drama film. Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love."
False,64682,en,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",0.0075132185643618,2013-05-09,The Great Gatsby,0.8036065573770491,"['Drama', 'Romance']",0.6547411639442908,Drama Romance,2013.0,"A drama, romance movie.If you like drama, romance movies watch this. The Great Gatsby is a drama and romance film. An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await."
False,19994,en,"Jennifer, a gorgeous, seductive cheerleader takes evil to a whole new level after she's possessed by a sinister demon. Now it's up to her best friend to stop Jennifer's reign of terror before it's too late.",0.0081339411626318,2009-09-18,Jennifer's Body,0.6547540983606557,"['Horror', 'Comedy']",0.3545520115783691,Horror Comedy,2009.0,"A horror, comedy movie.If you like horror, comedy movies watch this. Jennifer's Body is a horror and comedy film. Jennifer, a gorgeous, seductive cheerleader takes evil to a whole new level after she's possessed by a sinister demon. Now it's up to her best friend to stop Jennifer's reign of terror before it's too late."
False,353081,en,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",0.0087347656948119,2018-07-25,Mission: Impossible - Fallout,0.8139890710382514,"['Action', 'Adventure']",0.672693609418699,Action Adventure,2018.0,"A action, adventure movie.If you like action, adventure movies watch this. Mission: Impossible - Fallout is a action and adventure film. When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe."
False,125509,en,"A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.",0.0057034651875447,2012-10-18,Wrong Turn 5: Bloodlines,0.5986885245901639,"['Horror', 'Thriller']",0.3483890239794172,Horror Thriller,2012.0,"A horror, thriller movie.If you like horror, thriller movies watch this. Wrong Turn 5: Bloodlines is a horror and thriller film. A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students."
False,1280450,en,"In 1993, Maureen’s six-year-old daughter Amina is snuck out of the country by her ex-husband, Karim. After years of unsuccessful attempts to find her, Maureen intersects with a professional retriever of internationally abducted children who promises to help her find Amina in exchange for her collaboration.",0.0082022497675626,2025-09-04,Stolen Girl,0.6691803278688525,"['Thriller', 'Action', 'Adventure']",0.4956795667119451,Thriller Action Adventure,2025.0,"A thriller, action, adventure movie.If you like thriller, action, adventure movies watch this. Stolen Girl is a thriller, action and adventure film. In 1993, Maureen’s six-year-old daughter Amina is snuck out of the country by her ex-husband, Karim. After years of unsuccessful attempts to find her, Maureen intersects with a professional retriever of internationally abducted children who promises to help her find Amina in exchange for her collaboration."
False,500664,en,"A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.",0.0073933448491368,2018-05-31,Upgrade,0.8201092896174863,"['Action', 'Thriller', 'Science Fiction']",0.6728261700419642,Action Thriller Science Fiction,2018.0,"A action, thriller, science fiction movie.If you like action, thriller, science fiction movies watch this. Upgrade is a action, thriller and science fiction film. A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life."
False,9487,en,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",0.0072302777709361,1998-11-25,A Bug's Life,0.7621857923497267,"['Family', 'Animation', 'Adventure', 'Comedy']",0.5633138912346187,Family Animation Adventure Comedy,1998.0,"A family, animation, adventure, comedy movie.If you like family, animation, adventure, comedy movies watch this. A Bug's Life is a family, animation, adventure and comedy film. On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper."
False,9820,en,"Hallie Parker and Annie James are identical twins who were separated at a young age due to their parents' divorce. Unbeknownst to their parents, the girls are sent to the same summer camp, where they meet, discover the truth about their relationship, and come up with a plan to switch places in an effort to reunite their mother and father.",0.0077607310937736,1998-07-28,The Parent Trap,0.7880874316939891,"['Comedy', 'Family', 'Romance']",0.6086808596142033,Comedy Family Romance,1998.0,"A comedy, family, romance movie.If you like comedy, family, romance movies watch this. The Parent Trap is a comedy, family and romance film. Hallie Parker and Annie James are identical twins who were separated at a young age due to their parents' divorce. Unbeknownst to their parents, the girls are sent to the same summer camp, where they meet, discover the truth about their relationship, and come up with a plan to switch places in an effort to reunite their mother and father."
False,1058710,en,Moira Cole endeavors to rebuild her shattered life after her family's murder at the hands of her deranged and obsessed cousin.,0.0133599740936885,2024-04-26,Bloodline Killer,0.6557377049180327,"['Horror', 'Thriller']",0.5075824900822974,Horror Thriller,2024.0,"A horror, thriller movie.If you like horror, thriller movies watch this. Bloodline Killer is a horror and thriller film. Moira Cole endeavors to rebuild her shattered life after her family's murder at the hands of her deranged and obsessed cousin."
False,594767,en,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",0.0073348639475797,2023-03-15,Shazam! Fury of the Gods,0.7022950819672131,"['Comedy', 'Action', 'Fantasy']",0.446981497927494,Comedy Action Fantasy,2023.0,"A comedy, action, fantasy movie.If you like comedy, action, fantasy movies watch this. Shazam! Fury of the Gods is a comedy, action and fantasy film. Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world."
False,68735,en,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",0.0067683757123719,2016-05-25,Warcraft,0.699344262295082,"['Action', 'Adventure', 'Fantasy']",0.4321979200871253,Action Adventure Fantasy,2016.0,"A action, adventure, fantasy movie.If you like action, adventure, fantasy movies watch this. Warcraft is a action, adventure and fantasy film. The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home."
False,1051896,en,"In the near future, on a decimated Earth, Paul and his twin sons face terror at night when ferocious creatures awaken. When Paul is nearly killed, the boys come up with a plan for survival, using everything their father taught them to keep him alive.",0.0084076609010402,2024-04-12,Arcadian,0.6598907103825137,"['Action', 'Horror', 'Thriller']",0.4313867755373017,Action Horror Thriller,2024.0,"A action, horror, thriller movie.If you like action, horror, thriller movies watch this. Arcadian is a action, horror and thriller film. In the near future, on a decimated Earth, Paul and his twin sons face terror at night when ferocious creatures awaken. When Paul is nearly killed, the boys come up with a plan for survival, using everything their father taught them to keep him alive."
False,10555,en,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",0.0072691032657458,2004-09-20,Shark Tale,0.6595628415300546,"['Animation', 'Action', 'Comedy', 'Family']",0.3517194295519297,Animation Action Comedy Family,2004.0,"A animation, action, comedy, family movie.If you like animation, action, comedy, family movies watch this. Shark Tale is a animation, action, comedy and family film. Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship."
False,30497,en,"Five friends head out to rural Texas to visit the grave of a grandfather. On the way, they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw.",0.0079168823807113,1974-10-11,The Texas Chain Saw Massacre,0.7958469945355191,['Horror'],0.6200590911225423,Horror,1974.0,"A horror movie.If you like horror movies watch this. The Texas Chain Saw Massacre is a horror film. Five friends head out to rural Texas to visit the grave of a grandfather. On the way, they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw."
False,1170608,en,"As Emperor, Paul Atreides grapples with the consequences of his rise to power as political conspiracies and a galaxy-spanning holy war threaten the future he alone can foresee.",0.0110406360974942,2026-12-16,Dune: Part Three,0.0,"['Science Fiction', 'Drama']",0.5182121594009468,Science Fiction Drama,2026.0,"A science fiction, drama movie.If you like science fiction, drama movies watch this. Dune: Part Three is a science fiction and drama film. As Emperor, Paul Atreides grapples with the consequences of his rise to power as political conspiracies and a galaxy-spanning holy war threaten the future he alone can foresee."
False,453,en,"From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery.",0.0076857493569224,2001-12-14,A Beautiful Mind,0.8584699453551913,"['Drama', 'Romance']",0.7712928131022609,Drama Romance,2001.0,"A drama, romance movie.If you like drama, romance movies watch this. A Beautiful Mind is a drama and romance film. From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery."
False,301,en,"A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.",0.0095163714371997,1959-03-08,Rio Bravo,0.8531147540983607,"['Western', 'Drama']",0.664752636463827,Western Drama,1959.0,"A western, drama movie.If you like western, drama movies watch this. Rio Bravo is a western and drama film. A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy."
False,255709,ko,"After 8-year-old So-won narrowly survives a brutal sexual assault, her family labors to help her heal while coping with their own rage and grief.",0.0054494008558837,2013-10-02,Hope,0.9173770491803278,['Drama'],0.7065990176868586,Drama,2013.0,"A drama movie.If you like drama movies watch this. Hope is a drama film. After 8-year-old So-won narrowly survives a brutal sexual assault, her family labors to help her heal while coping with their own rage and grief."
False,937287,en,"Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Major champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.",0.0056213250000879,2024-04-18,Challengers,0.7557377049180327,"['Drama', 'Romance']",0.5433006527587345,Drama Romance,2024.0,"A drama, romance movie.If you like drama, romance movies watch this. Challengers is a drama and romance film. Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Major champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend."
False,1588846,tl,"Erik Matti’s classic Ekis gets a bold reboot with an all-girls ensemble led by Angela Morena, Cheena Dizon, and Aliya Raymundo. A crew of female thugs launches a kidnap-for-ransom plot, but when things go wrong, escaping the chaos becomes impossible.",0.0057488424846035,2025-12-19,Ekis,0.6775956284153005,['Drama'],0.5176182635671944,Drama,2025.0,"A drama movie.If you like drama movies watch this. Ekis is a drama film. Erik Matti’s classic Ekis gets a bold reboot with an all-girls ensemble led by Angela Morena, Cheena Dizon, and Aliya Raymundo. A crew of female thugs launches a kidnap-for-ransom plot, but when things go wrong, escaping the chaos becomes impossible."
False,60898,cn,"After one thousand years, three vixens transform into humans. They seduce a poor young scholar who soon finds himself in a horrifying situation.",0.0063057456757801,1990-05-19,Erotic Ghost Story,0.6775956284153005,"['Fantasy', 'Drama', 'Horror']",0.5055284352954752,Fantasy Drama Horror,1990.0,"A fantasy, drama, horror movie.If you like fantasy, drama, horror movies watch this. Erotic Ghost Story is a fantasy, drama and horror film. After one thousand years, three vixens transform into humans. They seduce a poor young scholar who soon finds himself in a horrifying situation."
False,395834,en,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,0.006681382338064,2017-08-03,Wind River,0.8125683060109289,"['Crime', 'Mystery', 'Drama', 'Thriller']",0.6613715120866985,Crime Mystery Drama Thriller,2017.0,"A crime, mystery, drama, thriller movie.If you like crime, mystery, drama, thriller movies watch this. Wind River is a crime, mystery, drama and thriller film. An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation."
False,693,en,"Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",0.0086478936501752,2004-12-22,Meet the Fockers,0.6834972677595628,"['Comedy', 'Romance']",0.4051214796907008,Comedy Romance,2004.0,"A comedy, romance movie.If you like comedy, romance movies watch this. Meet the Fockers is a comedy and romance film. Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract."
False,782,en,"Vincent is an all-too-human man who dares to defy a system obsessed with genetic perfection. He is an ""In-Valid"" who assumes the identity of a member of the genetic elite to pursue his goal of traveling into space with the Gattaca Aerospace Corporation.",0.0067211784702439,1997-07-09,Gattaca,0.826775956284153,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']",0.694164319148066,Thriller Science Fiction Mystery Romance,1997.0,"A thriller, science fiction, mystery, romance movie.If you like thriller, science fiction, mystery, romance movies watch this. Gattaca is a thriller, science fiction, mystery and romance film. Vincent is an all-too-human man who dares to defy a system obsessed with genetic perfection. He is an ""In-Valid"" who assumes the identity of a member of the genetic elite to pursue his goal of traveling into space with the Gattaca Aerospace Corporation."
False,10528,en,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,0.0091941198302792,2009-12-23,Sherlock Holmes,0.7889617486338798,"['Adventure', 'Crime', 'Mystery']",0.6237326067730522,Adventure Crime Mystery,2009.0,"A adventure, crime, mystery movie.If you like adventure, crime, mystery movies watch this. Sherlock Holmes is a adventure, crime and mystery film. Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England."
False,1174870,es,"Joan is a boy trapped in an obsession: spying on his neighbor every day, to the point of falling in love with him.",0.0043803651222329,2023-08-24,The Part of His Life He Wants to Show Me,0.5464480874316939,['Drama'],0.5168442674193814,Drama,2023.0,"A drama movie.If you like drama movies watch this. The Part of His Life He Wants to Show Me is a drama film. Joan is a boy trapped in an obsession: spying on his neighbor every day, to the point of falling in love with him."
False,14741,en,"After being dumped by her live-in boyfriend, an unemployed dancer and her 10-year-old daughter are reluctantly forced to live with a struggling off-Broadway actor.",0.0099326535393624,1977-11-27,The Goodbye Girl,0.7540983606557378,"['Comedy', 'Drama', 'Romance']",0.5229253366881417,Comedy Drama Romance,1977.0,"A comedy, drama, romance movie.If you like comedy, drama, romance movies watch this. The Goodbye Girl is a comedy, drama and romance film. After being dumped by her live-in boyfriend, an unemployed dancer and her 10-year-old daughter are reluctantly forced to live with a struggling off-Broadway actor."
False,51876,en,The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life.,0.0081549311957633,2011-03-17,Limitless,0.7864480874316939,"['Thriller', 'Mystery', 'Science Fiction']",0.6163752464375893,Thriller Mystery Science Fiction,2011.0,"A thriller, mystery, science fiction movie.If you like thriller, mystery, science fiction movies watch this. Limitless is a thriller, mystery and science fiction film. The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life."
False,1245993,en,"Burned-out ex-baseball player Hank Thompson unexpectedly finds himself embroiled in a dangerous struggle for survival amidst the criminal underbelly of late 1990s New York City, forced to navigate a treacherous underworld he never imagined.",0.0067268809647941,2025-08-26,Caught Stealing,0.7534426229508197,"['Crime', 'Thriller', 'Comedy']",0.532000485969536,Crime Thriller Comedy,2025.0,"A crime, thriller, comedy movie.If you like crime, thriller, comedy movies watch this. Caught Stealing is a crime, thriller and comedy film. Burned-out ex-baseball player Hank Thompson unexpectedly finds himself embroiled in a dangerous struggle for survival amidst the criminal underbelly of late 1990s New York City, forced to navigate a treacherous underworld he never imagined."
False,402900,en,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.",0.007584317751732,2018-06-07,Ocean's Eight,0.760655737704918,"['Crime', 'Comedy', 'Action']",0.5596383527328053,Crime Comedy Action,2018.0,"A crime, comedy, action movie.If you like crime, comedy, action movies watch this. Ocean's Eight is a crime, comedy and action film. Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala."
False,9603,en,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",0.0060598104320949,1995-07-19,Clueless,0.7925683060109289,"['Comedy', 'Romance']",0.6183587439798843,Comedy Romance,1995.0,"A comedy, romance movie.If you like comedy, romance movies watch this. Clueless is a comedy and romance film. Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him."
